OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
26490,No Damage,52.0,Kiwi,,,CA,,ORC,Orange,Altair,10/26/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,,,,,,33.6807498873587,-117.704973982793
56035,No Damage,,,,Unincorporated,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,, , , , , , , , ,,,,82834.0,1986.0,12168 GRANITE RIDGE RD OROVILLE CA 95965,39.7412584406487,-121.552733963975
36718,Destroyed (>50%),1578.0,Sunny Acres,Road,Paradise Central Southeast B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Asphalt,No Eaves,No Vents,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,,<30',56817.0,2008.0,1587  SUNNY ACRES RD   PARADISE CA 95969,39.7384429476163,-121.584845620924
127715,Destroyed (>50%),951.0,Galloway ,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Unknown,Combustible,,,197363.0,1924.0,"951 GALLOWAY ST, PACIFIC PALISADES, CA 90272",34.0469121,-118.5214356
43429,Destroyed (>50%),1090.0,Shadowbrook,Way,Paradise Central Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,1252262.0,1986.0,1090  SHADOWBROOK WAY   PARADISE CA 95969,39.7576364613524,-121.609968437064
81907,No Damage,2167.0,Rainbow ,Road,South Lake Tahoe,CA,96150.0,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,,,103797.0,,2167 RAINBOW RD SOUTH LAKE TAHOE CA 96150,38.845311766854,-120.021351950051
9870,Destroyed (>50%),3029.0,INDIAN CREEK RD,,,CA,,SKU,Siskiyou,HAPPY CAMP,9/8/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1950.0,"3029 INDIAN CREEK RD, HAPPY CAMP CA 96039",41.8327736768924,-123.382447445851
11481,No Damage,6285.0,Melita ,Road,,CA,,LNU,Sonoma,,9/27/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,302803.0,1971.0,6285 MELITA RD SANTA ROSA CA 95409,38.456609139852,-122.624012036218
75904,Destroyed (>50%),10577.0,Chalk Hill Road,Road,Unincorporated,CA,,LNU,Sonoma,Healdsburg,10/23/2019 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Metal,Unenclosed,Unknown,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,,2199925.0,1969.0,10577 CHALK HILL RD HEALDSBURG CA 95448,38.5759723716786,-122.778368658563
65138,Destroyed (>50%),13183.0,Ojai,Road,Unincorporated,CA,0.0,VNC,Ventura,,12/4/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane, , , ,,,,94498.0,1960.0,13183 SANTA PAULA-OJAI RD SANTA PAULA CA,34.4358788392741,-119.129068208074
81019,Destroyed (>50%),0.0,Zollars Homestead ,Road,,CA,,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Masonry/Concrete,Wood,Unknown,No Fence,11-20,>50',33169.0,,,38.6493909585058,-120.526426647208
25823,No Damage,0.0,Kincaid ,Road,,CA,,SCU,Santa Clara,,8/18/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1294.0,, ,37.4243758900859,-121.639693255031
34579,Destroyed (>50%),5001.0,Ravelle,Court,Unincorporated,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,171779.0,1994.0,5001  RAVELLE CT   PARADISE CA 95969,39.7269738019272,-121.574421428433
72416,Destroyed (>50%),11265.0,Lake Ridge,Road,Lower Lake,CA,95457.0,LNU,Lake,,8/13/2016 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Combustible,Unknown,Unknown,Combustible,Unknown, , , ,,,,132688.0,,11265 LAKE RIDGE RD LOWER LAKE CA 95457 9898,38.8914778740995,-122.565162763253
47919,Destroyed (>50%),995.0,Saxberg,Drive,Paradise Central Southwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,161262.0,1980.0,995  SAXBERG DR   PARADISE CA 95969,39.7642057204621,-121.604602467495
42902,Destroyed (>50%),11295.0,Yankee hill ,Road,Concow/Yankee Hill,CA,,BTU,Butte,Oroville ,11/8/2018 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,,Metal,No Eaves,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,11-20,,46172.0,1991.0,11295  YANKEE HILL RD   CONCOW CA 95965,39.7118127324709,-121.522729523817
11732,No Damage,6277.0,Melita ,Road,,CA,,LNU,Sonoma,Santa Rosa ,9/27/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,Combustible,,,414952.0,1980.0,6277 MELITA RD SANTA ROSA CA 95409,38.4582920289404,-122.624045389766
28997,Destroyed (>50%),958.0,Bille,Road,Paradise Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,<30',30000.0,0.0,958  BILLE RD   PARADISE CA 95969,39.7699190331178,-121.613481705021
114606,No Damage,2175.0,Holliston ,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,231914.0,1948.0,"2175 HOLLISTON AVE, ALTADENA, CA 91001",34.1832394,-118.1235012
27011,No Damage,96.0,Renewal,,,CA,,ORC,Orange,Irvine ,10/26/2020 12:00:00 AM,Fire,Unknown,Multi Family Residence Multi Story,Multiple Residence,10.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,211414.0,2015.0,77 PLATEAU # 13 IRVINE CA 92618,33.699706505494,-117.731416534578
27003,No Damage,190.0,Capricorn,,,CA,,ORC,Orange,,10/26/2020 12:00:00 AM,Fire,,Multi Family Residence Multi Story,Multiple Residence,10.0,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,,,333121.0,2014.0,51 ORIGIN IRVINE CA 92618,33.7001135225778,-117.731053200181
60596,Destroyed (>50%),19977.0,Powder Horn ,Road,Unincorporated,CA,0.0,LNU,Lake,Hidden Valley lake,9/12/2015 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane, , , ,,,,120000.0,,19920 POWDER HORN RD HIDDEN VALLEY LAKE CA 95467,38.7940946995837,-122.541113667439
55266,No Damage,,,,Unincorporated,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,, , , , , , , , ,,,,110177.0,1972.0,14319 WINCHESTER LN MAGALIA CA 95954,39.8281676641301,-121.578839278322
70805,Destroyed (>50%),930.0,Via Ondulando,,Ventura,CA,0.0,VNC,Ventura,,12/4/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane, , , ,,,,157491.0,1962.0,930 VIA ONDULANDO VENTURA CA 93003,34.2940054997644,-119.206970366431
9877,Destroyed (>50%),0.0,INDIAN CREEK RD,,,CA,,SKU,Siskiyou,HAPPY CAMP,9/8/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,"3330 INDIAN CREEK RD, HAPPY CAMP CA 96039",41.8366155740047,-123.380623315157
128900,No Damage,20110.0,Observation,Drive,Topanga,CA,90290.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,,,697745.0,1969.0,"20110 OBSERVATION DR, TOPANGA, CA 90290",34.0746403,-118.599925
29762,Destroyed (>50%),7726.0,Skyway,Drive,Paradise Northwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Single Wide,Single Residence,,Metal,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,0-10,<30',1144440.0,1962.0,7726  SKYWAY     PARADISE CA 95969,39.7724491959007,-121.610212383562
18837,No Damage,11060.0,Berryessa Knoxville ,Road,,CA,,LNU,Napa,,8/16/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,370476.0,1957.0,11060 BERRYESSA KNOXVILLE RD NAPA CA 94558,38.6740669031112,-122.257282552377
69407,Destroyed (>50%),9347.0,Bleuss ,Way,Cobb,CA,0.0,LNU,Lake,Cobb ,9/12/2015 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,270900.0,,9347 BLEUSS WAY COBB CA 95426,38.8446760322272,-122.736440492464
29663,Destroyed (>50%),6153.0,Erika,Way,Paradise Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,42250.0,1956.0,6153  ERIKA DR   PARADISE CA 95969,39.7682330732774,-121.582184312487
116546,Destroyed (>50%),3074.0,Glenrose,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,52013.0,1947.0,"3074 GLENROSE AVE, ALTADENA, CA 91001",34.1971677,-118.1497085
57344,No Damage,3516.0,Soda Canyon,Road,Unincorporated,CA,0.0,LNU,Napa,,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane, , , ,,,,509625.0,1989.0,3516 SODA CANYON RD,38.438446358576,-122.285521049316
43335,Destroyed (>50%),5987.0,Clark ,Road,Paradise Central Southwest B,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Asphalt,Enclosed,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,739500.0,1992.0,5987  CLARK RD   PARADISE CA 95969,39.7589940146662,-121.607388208768
116415,Destroyed (>50%),65.0,E Las Flores,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,45449.0,1963.0,"65 E LAS FLORES DR, ALTADENA, CA 91001",34.1995109,-118.1434455
52631,Destroyed (>50%),,County Road 81,,Unincorporated,CA,,LNU,Yolo,Cadenasso ,7/1/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,,0.0,,38.6746414472842,-122.14620656369
87748,No Damage,13460.0,Kings ,Way,Redding,CA,96003.0,SHU,Shasta,,9/22/2021 12:00:00 AM,Fire,Engine Company Actions,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,,,344779.0,,13460 KINGS WAY REDDING CA 96003,40.6795821659448,-122.306215398379
17442,No Damage,6450.0,Berryessa Knoxville,Road,,CA,,LNU,Napa,Napa,8/16/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,No Eaves,No Vents,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,,,,   ,38.4998627465663,-122.163455428074
28717,Destroyed (>50%),13891.0,Hood,Court,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,No Vents,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,21-30,<30',63558.0,1980.0,13891  HOOD CT   MAGALIA CA 95954,39.8144936262379,-121.599301753345
109842,No Damage,1091.0,Mount Lowe,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,262502.0,,"1091 MOUNT LOWE DR, ALTADENA, CA 91001",34.1966756,-118.1279165
101075,No Damage,1145.0,San Clemente,Way,Camarillo,CA,93010.0,VNC,Ventura,,11/6/2024 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,No Fence,,,788000.0,2002.0,"1145 SAN CLEMENTE WAY, CAMARILLO, CA 93010",34.2500695,-119.0475116
7595,No Damage,61011.0,Kilowatt,Lane,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,,Mixed Commercial/Residential,Mixed Commercial/Residential,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0, LAKESHORE CA 93634,37.2462056824355,-119.192530921115
42254,Destroyed (>50%),5106.0,Tomin,Road,Unincorporated,CA,,BTU,Butte,Chico,11/8/2018 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,,Metal,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,,>50',17790.0,1974.0,5106  TOMIN RD   CHICO CA 95926,39.7361349388091,-121.678462089394
39008,Destroyed (>50%),76.0,Roe,Road,Paradise Central Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,,30-50',32122.0,1946.0,76  ROE RD   PARADISE CA 95969,39.7368144435915,-121.647296635121
87643,Destroyed (>50%),10123.0,Dixie Valley ,Road,Portola ,CA,0.0,LMU,Plumas,,7/13/2021 12:00:00 AM,Fire,,Motor Home,Single Residence,0.0,Metal,No Eaves,No Vents,Metal,Single Pane,Wood,Wood,Combustible,No Fence,,,,,10123 DIXIE VALLEY RD CA,39.9594327239828,-120.343216758673
11074,Destroyed (>50%),130.0,Pine,Place,,CA,,LNU,Napa,Deer Park,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,Wood,Unknown,No Fence,,,369862.0,1978.0,130 PINE PL SAINT HELENA CA 94574,38.5446279288856,-122.46801959252
66568,Destroyed (>50%),110.0,Dorchester,Drive,Unincorporated,CA,0.0,LNU,Sonoma,Larkfield-Wikiup,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Combustible,Multi Pane, , , ,,,,349516.0,,110 DORCHESTER DR SANTA ROSA CA 95403,38.4950943158833,-122.74306494066
33964,Destroyed (>50%),14009.0,Drexel,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,<30',160221.0,1980.0,14009  DREXEL DR   MAGALIA CA 95954,39.8185119856715,-121.595549271214
11053,No Damage,6255.0,Meadowstone,Drive,,CA,,LNU,Sonoma,,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Other,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,,,505199.0,1994.0,6255 MEADOWSTONE DR SANTA ROSA CA 95409,38.451831544658,-122.621152326766
69828,Destroyed (>50%),3768.0,Cross Creek ,Circle,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Screened,Combustible,Multi Pane, , , ,,,,452706.0,,3768 CROSS CREEK CIR SANTA ROSA CA 95403,38.4956911510426,-122.71271367175
76484,Destroyed (>50%),7051.0,Geysers,Road,Unincorporated,CA,,LNU,Sonoma,Geyserville ,10/23/2019 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,,,67902.0,0.0,7051 GEYSERS RD GEYSERVILLE CA 95441,38.7491230005947,-122.825366146269
25453,No Damage,3500.0,130,Route,Na,CA,,SCU,Santa Clara,,8/18/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Metal,Unenclosed,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,,,2662.0,,34500 SAN ANTONIO RD SAN JOSE CA 95140,37.3563687177706,-121.586256639775
78969,No Damage,10612.0,Spruce ,Drive,Wofford Heights,CA,,KRN,Kern,Alta Sierra,8/18/2021 12:00:00 AM,Fire,Hand Crew Fuel Break,Single Family Residence Multi Story,Single Residence,,Metal,Enclosed,No Vents,Wood,Single Pane,Wood,Wood,Combustible,No Fence,,,,,,35.7270039467066,-118.548631171042
44044,Destroyed (>50%),5821.0,Ingalls,Road,Paradise Central Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,No Eaves,No Vents,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,133088.0,1974.0,5821  INGALLS RD   PARADISE CA 95969,39.7583691731358,-121.598957359028
23516,No Damage,230.0,Hidden Falls,Trail,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,89429.0,,230 HIDDEN FALLS TRL BEN LOMOND CA 95005,37.0944747092982,-122.115339534246
123607,No Damage,16621.0,Akron,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,641250.0,1954.0,"16621 AKRON ST, PACIFIC PALISADES, CA 90272",34.0505395,-118.5441272
32569,Destroyed (>50%),6350.0,Glendale,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,>30,,11341.0,1987.0,6350  GLENDALE DR   MAGALIA CA 95954,39.8059463363248,-121.602040054588
28420,No Damage,7531.0,Santiago Canyon,Road,,CA,,ORC,Orange,,12/2/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,No Eaves,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,461542.0,,7531 SANTIAGO CANYON RD SILVERADO CA,33.7439544080777,-117.667524965821
122437,Destroyed (>50%),1470.0,Lachman,Lane,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,Tile,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,,,768190.0,1987.0,"1470 LACHMAN LN, PACIFIC PALISADES, CA 90272",34.0624508,-118.5493732
96429,No Damage,14994.0,Woodland Park,Drive,Forest Ranch,CA,95942.0,BTU,Butte,,7/24/2024 12:00:00 AM,Fire,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,,400554.0,2017.0,"14994 WOODLAND PARK DR, FOREST RANCH, CA 95942",39.8545487,-121.69358
54719,No Damage,,,,Unincorporated,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,, , , , , , , , ,,,,85686.0,1985.0,14105 WINGATE CIR MAGALIA CA 95954,39.8218743710456,-121.603566957009
13571,No Damage,1220.0,Tucker,Road,,CA,,LNU,Napa,Calistoga,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,Combustible,,,151354.0,1937.0,1220 TUCKER RD CALISTOGA CA 94515,38.5532094556903,-122.526865689042
43763,Destroyed (>50%),6375.0,Frank Turner ,Way,Paradise Northwest A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,,Metal,Unknown,Unknown,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,<30',2397000.0,1974.0,1368  GARNET LN   PARADISE CA 95969,39.7764386476674,-121.595383381128
91975,No Damage,1340.0,Paymaster Mine,Road,Georgetown,CA,95634.0,AEU,El Dorado,Georgetown ,9/6/2022 12:00:00 AM,Fire,Combination of Actions,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Metal,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,>30,,18533.0,1960.0,1340 PAYMASTER MINE RD GEORGETOWN 95634 CA,38.98162933,-120.7824811
124120,Destroyed (>50%),805.0,Alma Real ,Drive,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Unknown,Unknown,Combustible,Combustible,,,1977112.0,2006.0,"805 ALMA REAL DR, PACIFIC PALISADES, CA 90272",34.0427005,-118.5234542
113561,Destroyed (>50%),214.0,W Poppyfields,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,210751.0,1948.0,"214 W POPPYFIELDS DR, ALTADENA, CA 91001",34.1997433,-118.1503782
120498,Destroyed (>50%),20259.0,Inland,Lane,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Single Pane,Unknown,No Deck/Porch,Unknown,No Fence,,,223512.0,1969.0,"20259 INLAND LN, MALIBU, CA 90265",34.0388184,-118.6136784
26910,No Damage,25.0,Tessera ,Avenue,,CA,,ORC,Orange,,10/26/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,,,312368.0,1995.0,27 TESSERA AVE FOOTHILL RANCH CA 92610,33.6898354115416,-117.653149800353
66286,Destroyed (>50%),17490.0,ford flat,Road,Unincorporated,CA,0.0,LNU,Lake,,9/12/2015 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,56294.0,,17490 PARNASSUS RD MIDDLETOWN CA 95461,38.8070395461218,-122.7100026748
