OBJECTID,Damage,Zip Code,CAL FIRE Unit,County,Incident Start Date,Structure Defense Actions Taken,Structure Type,Structure Category,Units in Structure,Roof Construction,Eaves,Vent Screen,Exterior Siding,Window Pane,Deck/Porch On Grade,Deck/Porch Elevated,Patio Cover/Carport Attached to Structure,Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure > 120 SQFT,Assessed Improved Value,Year Built,Latitude,Longitude,AIV missing,Year Built missing
112492,No Damage,91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,30-50,420459.0,1923.0,34.1837047,-118.1249448,0,0
79611,No Damage,95720.0,AEU,El Dorado,2021-08-14,Engine Company Actions,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,Unscreened,Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,38.7757920055824,-120.272208321213,1,1
41407,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,<30,53725.0,1964.0,39.7369842317005,-121.630204252768,0,0
119900,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,Unknown,Unknown,143792.0,1965.0,34.0477607,-118.5665463,0,0
33100,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Triple Wide,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,Composite,No Patio Cover/Carport,No Fence,Unknown,Unknown,36675.0,1966.0,39.7796686250241,-121.60135111863,0,1
14486,No Damage,94515.0,LNU,Napa,2020-09-27,Combination of Actions,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,6121.0,1969.0,38.609459562531,-122.576230719917,0,0
55943,No Damage,95928.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,153000.0,2005.0,39.7740940739561,-121.688670211008,0,0
33043,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,Non Combustible,Unknown,Unknown,7759.0,1971.0,39.7809031657685,-121.598612896439,0,0
7910,No Damage,Unknown,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1966.0,37.0866824146628,-119.319625927561,0,1
39969,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,95460.0,1960.0,39.7792118325698,-121.619438315092,0,0
21495,No Damage,95006.0,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,78307.0,1934.0,37.1392668040942,-122.149209973045,0,0
12318,No Damage,94515.0,LNU,Napa,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,528309.0,1991.0,38.5626647429989,-122.5377797634,0,0
4798,Destroyed (>50%),Unknown,BTU,Butte,2020-09-09,Unknown,Motor Home,Single Residence,0.0,Metal,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,39.7014248791246,-121.329092015718,0,1
28089,No Damage,17302.0,ORC,Orange,2020-12-02,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,>30,30-50,161084.0,1936.0,33.7104189459689,-117.626286947507,0,0
123947,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,No Eaves,Unknown,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,Unknown,586251.0,1938.0,34.036773,-118.5184499,0,0
111500,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,127011.0,1932.0,34.1847738,-118.1544331,0,0
44418,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,1.0,Asphalt,Unknown,No Vents,Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,Unknown,<30,712324.5000000002,1982.0,39.776276457977,-121.598493778934,0,0
84931,No Damage,95947.0,LMU,Plumas,2021-07-13,Unknown,Commercial Building Multi Story,Nonresidential Commercial,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,40.1398606337894,-120.941575175742,1,1
6648,No Damage,93634.0,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1966.0,37.2375563817264,-119.233928258339,0,1
38117,Destroyed (>50%),95965.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,Unknown,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,21-30,Unknown,199672.0,1980.0,39.7494551648519,-121.528737468115,0,0
31865,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,155160.0,1945.0,39.7681301157965,-121.577963103814,0,0
113748,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Unknown,Unknown,Non Combustible,Non Combustible,Unknown,Unknown,712324.5000000002,1925.0,34.1888084,-118.1158882,0,0
9702,Destroyed (>50%),96039.0,SKU,Siskiyou,2020-09-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1966.0,41.8678168147695,-123.40290319968,1,1
102932,No Damage,91107.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco/Brick/Cement,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,162883.0,1956.0,34.1774951,-118.098708,0,0
111879,No Damage,91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,205252.0,1959.0,34.1786504,-118.1304976,0,0
80250,No Damage,95735.0,AEU,El Dorado,2021-08-14,Combination of Actions,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,>30,30-50,270500.0,1966.0,38.8246393621253,-120.057564857344,0,1
129113,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Combustible,Unknown,Unknown,399404.0,1988.0,34.04516,-118.5203868,0,0
84209,No Damage,96020.0,LMU,Plumas,2021-07-13,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,>30,Unknown,0.0,1966.0,40.2899819836729,-121.24630879479,1,1
100399,No Damage,93066.0,VNC,Ventura,2024-11-06,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,Unknown,36486.0,1950.0,34.3103865,-118.9714172,0,0
94567,Destroyed (>50%),93518.0,KRN,Kern,2024-07-24,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,Unknown,6012.0,1966.0,35.5017996,-118.5095184,0,1
96756,Destroyed (>50%),95973.0,BTU,Butte,2024-07-24,Unknown,Motor Home,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Patio Cover/Carport,No Fence,Unknown,Unknown,48899.0,1976.0,39.9176302,-121.7232472,0,0
1958,Destroyed (>50%),95966.0,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,90634.0,1965.0,39.5547462257486,-121.332633354231,0,0
114047,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,113584.0,1908.0,34.1796869,-118.1297563,0,0
28153,Destroyed (>50%),28570.0,ORC,Orange,2020-12-02,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Unknown,Single Pane,Composite,No Deck/Porch,Combustible,No Fence,Unknown,>50,0.0,1966.0,33.7252202190356,-117.632437334965,1,1
15119,Destroyed (>50%),95688.0,LNU,Solano,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>50,667981.0,1968.0,38.3528951513529,-122.022583539529,0,0
20734,Destroyed (>50%),95060.0,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unscreened,Stucco/Brick/Cement,Unknown,Wood,No Deck/Porch,Combustible,Non Combustible,>30,<30,287346.0,1969.0,37.098197367106,-122.140658839787,0,0
56816,No Damage,13545.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16000.0,1945.0,39.6918840998661,-121.464219931709,0,0
44127,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,105000.0,1973.0,39.7698389704771,-121.590408292793,0,0
22897,Destroyed (>50%),28875.0,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,No Eaves,No Vents,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,370758.0,1985.0,37.1981982969462,-122.165824605279,0,0
42265,Destroyed (>50%),95926.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,0-10,<30,145511.0,1930.0,39.7361857969675,-121.684802823573,0,0
92452,No Damage,95631.0,NEU,Placer,2022-09-06,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,39.00681375,-120.76085068,0,1
21765,No Damage,95060.0,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,475849.0,2002.0,37.0584218884799,-122.166975006696,0,0
83870,No Damage,95971.0,LMU,Plumas,2021-07-13,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Composite,Composite,No Patio Cover/Carport,No Fence,Unknown,Unknown,110569.0,1966.0,40.0177784999731,-120.961187166279,0,1
55532,No Damage,95965.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26000.0,1980.0,39.658719701977,-121.62767724067,0,0
9081,No Damage,11625.0,SHU,Shasta,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,49448.0,1966.0,40.477512316616,-122.627600999814,0,1
123089,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unknown,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Unknown,Masonry/Concrete,Wood,Unknown,Combustible,Unknown,Unknown,32483.0,1948.0,34.0404174,-118.5599162,0,0
91851,No Damage,91917.0,MVU,San Diego,2022-08-31,Unknown,Mobile Home Double Wide,Single Residence,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,Non Combustible,No Fence,Unknown,30-50,136654.0,1966.0,32.61437936,-116.69458107,0,1
26884,No Damage,92618.0,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,514172.0,2013.0,33.6994730479567,-117.710900138179,0,0
22503,Destroyed (>50%),10200.0,CZU,Santa Cruz,2020-08-16,Unknown,Mobile Home Double Wide,Single Residence,2.0,Metal,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,20434.0,1946.0,37.0924367550573,-122.138907990959,0,0
11524,No Damage,95409.0,LNU,Sonoma,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50,566750.0,1925.0,38.4354088307016,-122.562542210482,0,0
75942,No Damage,95448.0,LNU,Sonoma,2019-10-23,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,712324.5000000002,1994.0,38.6293471603679,-122.783229339259,0,0
35692,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,65000.0,1963.0,39.748507208444,-121.579372444612,0,0
15166,No Damage,Unknown,LNU,Solano,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Unknown,Unknown,Unknown,0.0,1966.0,38.3609133017746,-122.022580601139,1,1
75257,No Damage,95448.0,LNU,Sonoma,2019-10-23,Unknown,School,Nonresidential Commercial,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,428469.0,1966.0,38.6555669707901,-122.792962191002,0,1
27839,No Damage,92602.0,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,364403.0,2014.0,33.7331887593408,-117.74814288669,0,0
124328,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,Unknown,353067.0,1974.0,34.0700093,-118.5604332,0,0
77545,Destroyed (>50%),96109.0,LMU,Lassen,2021-07-04,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,Unknown,Vinyl,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,21-30,<30,103676.0,1966.0,40.0199046071908,-120.107210216487,0,1
79552,No Damage,95667.0,AEU,El Dorado,2021-08-14,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,180153.0,1966.0,38.6832097658473,-120.618070099107,0,1
4667,Destroyed (>50%),11484.0,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,77204.0,1987.0,39.6702342292032,-121.3873501577,0,0
102549,No Damage,91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,140509.0,1928.0,34.1835014,-118.1013767,0,0
26819,No Damage,Unknown,ORC,Orange,2020-10-26,Unknown,Multi Family Residence Multi Story,Multiple Residence,4.0,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,712324.5000000002,1966.0,33.6983911521447,-117.704081198436,0,1
27359,No Damage,28145.0,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,Unknown,Unknown,268435.0,1990.0,33.8809219645072,-117.704759483069,0,0
5196,Destroyed (>50%),Unknown,TUU,Tulare,2020-08-19,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,Unknown,Wood,Unknown,Wood,Unknown,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,36.1611999568147,-118.603600887993,0,1
34390,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Metal,Enclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,13435.0,1971.0,39.7866268131509,-121.575149264137,0,0
16859,Destroyed (>50%),94558.0,LNU,Napa,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,Unknown,Unknown,244494.0,1969.0,38.5087640704421,-122.190454089123,0,0
10594,No Damage,94574.0,LNU,Napa,2020-09-27,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,Unknown,30-50,462659.0,1974.0,38.546943903265,-122.472038033467,0,0
42976,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,220000.0,1983.0,39.7214308894404,-121.622604926774,0,0
3331,Destroyed (>50%),95966.0,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Metal,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,>30,30-50,28877.0,1960.0,39.6008504288467,-121.271436382781,0,0
79800,No Damage,95636.0,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,Combustible,Combustible,>30,>50,228827.0,1966.0,38.622823522748,-120.552956619443,0,1
47343,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Metal,Unenclosed,No Vents,Ignition Resistant,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,<30,36414.0,1984.0,39.7882603603702,-121.582342741167,0,0
43974,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,<30,57717.0,1950.0,39.7563533458114,-121.605961658944,0,0
36218,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,>50,169288.0,1954.0,39.7535397244498,-121.631301358038,0,0
6983,Destroyed (>50%),42045.0,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unknown,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Unknown,Unknown,Unknown,No Fence,Unknown,Unknown,187272.0,1992.0,37.0856367348331,-119.420139290677,0,0
30237,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,Unknown,<30,247860.0,1986.0,39.747379490271,-121.572808042505,0,0
